,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,food (deprecated),funeral_home,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,id,insurance_agency,jewelry_store,lat,laundry,lawyer,library,liquor_store,lng,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,name,night_club,num_photos,painter,park,parking,pet_store,pharmacy,physiotherapist,place_id,plumber,police,post_office,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,synagogue,taxi_stand,train_station,transit_station,travel_agency,university,veterinary_care,vicinity,zoo
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2b736e1072f92a95f5c57f1875096018dfd42e4,0.0,0.0,38.9363504,0.0,0.0,0.0,0.0,-77.0594033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCFD Engine 28 Truck 14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJMy2ep9PJt4kRdOavJLwLMgA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3522 Connecticut Avenue Northwest, Washington",0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6b4a0e9b54ff2053c2b6084fbc07dcb490691bd1,0.0,0.0,38.9363429,0.0,0.0,0.0,0.0,-77.059413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington DC Fire & EMS Station,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJTYUip9PJt4kRoRtuu4PgztA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3522 Connecticut Avenue Northwest, Washington",0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2b736e1072f92a95f5c57f1875096018dfd42e4,0.0,0.0,38.9363504,0.0,0.0,0.0,0.0,-77.0594033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCFD Engine 28 Truck 14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJMy2ep9PJt4kRdOavJLwLMgA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3522 Connecticut Avenue Northwest, Washington",0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7ab100d4f13a075aaa3ceeffc1a376044d47f0df,0.0,0.0,38.9322656,0.0,0.0,0.0,0.0,-77.0330189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DCFD Engine 11, Truck 6",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJScmCpRjIt4kRga6OmsXvR3I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3420 14th Street Northwest, Washington",0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f1321e975144ee64615df368c10d8e2b72f03fc4,0.0,0.0,38.9323291,0.0,0.0,0.0,0.0,-76.989908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engine 17,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJy1j0ee3Ht4kRdRGoRktpFJ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1227 Monroe Street Northeast, Washington",0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fee268060aabcb33fb662b48c3de900f7fbb2253,0.0,0.0,38.9323399,0.0,0.0,0.0,0.0,-76.989937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington DC Fire & EMS Station,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJJQ_gee3Ht4kR7tN1eI91h-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1227 Monroe Street Northeast, Washington",0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339d49f7196310d8bcc44f7003609a4541394e43,0.0,0.0,38.9387644,0.0,0.0,0.0,0.0,-76.957131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Bunker Hill Volunteer Fire & Rescue Co. Inc.,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJBZNANXPHt4kRB6zzX1kR2lE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3716 Rhode Island Avenue, Brentwood",0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b9b5efd8f96ab5bf57e11777b838660f699f9bd,0.0,0.0,38.9247766,0.0,0.0,0.0,0.0,-77.0421891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engine 21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ32AAqtm3t4kRi1QMdF0VpLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1763 Lanier Place Northwest, Washington",0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ad4f812275faab06454a4fdc51220e9e6afd6bec,0.0,0.0,38.9307486,0.0,0.0,0.0,0.0,-77.0311614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington DC Fire & EMS: Homeland Security Special Operations,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJGT3yLx_It4kRupN-x3S3HsQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1338 Park Road Northwest, Washington",0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d95e33b97beafaf2eae8880472e946582e7da69c,0.0,0.0,38.9233925,0.0,0.0,0.0,0.0,-77.0250595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington City Fire Department: Engine House 4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJo2N-UeK3t4kRik2nU2u8ZX8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2531 Sherman Avenue Northwest, Washington",0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0b473718e391ba0016501ee400220964a3b50834,0.0,0.0,38.9234492,0.0,0.0,0.0,0.0,-77.0129281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington DC Fire Department,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ-UTXzf-3t4kRgB4_xNfowT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"300 McMillan Drive Northwest, Washington",0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1fe8d931ed565a4e93843108a9ff2ba3bd2a8315,0.0,0.0,38.924393,0.0,0.0,0.0,0.0,-76.9868369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington DC Fire & EMS Station,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJV5mzJIvHt4kR5zjSSon8FQU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1340 Rhode Island Avenue Northeast, Washington",0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ef937614aa4e77263add0947ea5b831c721f770,0.0,0.0,38.931483,0.0,0.0,0.0,0.0,-76.950333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colmar Manor Town Hall,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJHc5sZm7Ht4kRQaWn5qaPYaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3701 Lawrence Street, Colmar Manor",0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e24bf0e0add10c71ef442f1e78a311bd7b882b4e,0.0,0.0,38.9155955,0.0,0.0,0.0,0.0,-77.0935132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington DC Fire & EMS Station,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJQXzErg22t4kRKHWVhIlkmMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4811 MacArthur Boulevard Northwest, Washington",0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37b3510ae25b0a17f5fbde5bd90dc0a8a63abb0a,0.0,0.0,38.9156012,0.0,0.0,0.0,0.0,-77.0935013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Engine 29, Truck 5",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJJbZRqg22t4kRijwSyp7Pp68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4811 MacArthur Boulevard Northwest, Washington",0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ab62776d5786140c391a0abe2b3eab7ba4b09f7d,0.0,0.0,38.9173209,0.0,0.0,0.0,0.0,-77.0375236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington DC Fire & EMS Station,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJY-AFydy3t4kRK1yF_nCJq70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1617 U Street Northwest, Washington",0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5b4b382daed79e9ba3b26f2de7aff1c32796c8df,0.0,0.0,38.9173345,0.0,0.0,0.0,0.0,-77.0374864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Engine 9, Truck 9",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJc54Lydy3t4kRXy_TRVAGVfk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1617 U Street Northwest, Washington",0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f4c4632f3818b1783ade2961662b9db02ba06c53,0.0,0.0,38.9173205,0.0,0.0,0.0,0.0,-77.032452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fire Department Headquarters,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJrxmI6-e3t4kRO8ua_YyXf9E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2000 14th Street Northwest, Washington",0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67a5d48b626693ae41d0bee0259aeda7b64045c6,0.0,0.0,38.9160569,0.0,0.0,0.0,0.0,-77.0254144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DC Fire & Emergency Med Services,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ2xt9muW3t4kRlPG7x3PnPqU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1923 Vermont Avenue Northwest, Washington",0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161464b8ba2162c88a5d0624c28b47eb97d0752,0.0,0.0,38.916172,0.0,0.0,0.0,0.0,-77.025463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fire Department-Administration Division,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ2xt9muW3t4kRDxeWZSQG3W0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1923 Vermont Avenue Northwest, Washington",0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505beadf997163a572fe92bcf54ffbdf8fbf1c37,0.0,0.0,38.916172,0.0,0.0,0.0,0.0,-77.025463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington Fire-Public Info,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ2xt9muW3t4kRwnbXmw5g6vU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1923 Vermont Avenue Northwest, Washington",0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18947cf0cb9f66a273a127d33c1fa2cafa16208c,0.0,0.0,38.922258,0.0,0.0,0.0,0.0,-77.016177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Office-Unified Comm Radio Shop,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJddWM1f23t4kRCsfV-k9jKFc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"310 McMillan Drive Northwest, Washington",0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b0b02e75ba5c225e00fc26f8904defa84f792f40,0.0,0.0,38.9199091,0.0,0.0,0.0,0.0,-76.9991468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington DC Fire & EMS Station,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ85i3Lwa4t4kRThRKY1q1QAc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2225 5th Street Northeast, Washington",0.0
45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1d17a7bebe34833a6c665a29dd04f40aa7daeb8,0.0,0.0,38.9199091,0.0,0.0,0.0,0.0,-76.9991468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D C Fire Department Federal CU,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJnU5cLAa4t4kRpn_dCnYki7c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2225 5th Street Northeast, Washington",0.0
